split,review_id,document_id,issue_id,issue_title,source_or_case_theme,jurisdiction_or_source,law_category,law_category_detail,stance,public_content_status
real_case_cn,RV046,DOC-009,CASE-009-I02,医院过错参与度及赔偿责任比例应如何评价,椎体成形术后骨水泥移位心脏损害案,"China civil judgment, de-identified",Tort,Medical Malpractice,支持法院判决,metadata only; content appears only in excerpted sample rows
real_case_cn,RV047,DOC-009,CASE-009-I03,医疗费、护理费、残疾赔偿金、住宿费等各项损失范围及金额应如何认定,椎体成形术后骨水泥移位心脏损害案,"China civil judgment, de-identified",Tort,Medical Malpractice,反对法院判决,metadata only; content appears only in excerpted sample rows
real_case_cn,RV048,DOC-009,CASE-009-I03,医疗费、护理费、残疾赔偿金、住宿费等各项损失范围及金额应如何认定,椎体成形术后骨水泥移位心脏损害案,"China civil judgment, de-identified",Tort,Medical Malpractice,支持法院判决,metadata only; content appears only in excerpted sample rows
real_case_cn,RV049,DOC-009,CASE-009-I04,原告以伤残评定遗漏为由申请重新鉴定是否应获准许,椎体成形术后骨水泥移位心脏损害案,"China civil judgment, de-identified",Tort,Medical Malpractice,反对法院判决,metadata only; content appears only in excerpted sample rows
real_case_cn,RV050,DOC-009,CASE-009-I04,原告以伤残评定遗漏为由申请重新鉴定是否应获准许,椎体成形术后骨水泥移位心脏损害案,"China civil judgment, de-identified",Tort,Medical Malpractice,支持法院判决,metadata only; content appears only in excerpted sample rows
real_case_cn,RV051,DOC-010,CASE-010-I01,医院是否应对死亡结果承担赔偿责任,颅脑损伤住院后肺动脉栓塞死亡医疗损害责任案,"China civil judgment, de-identified",Tort,Medical Malpractice,反对法院判决,metadata only; content appears only in excerpted sample rows
real_case_cn,RV052,DOC-010,CASE-010-I01,医院是否应对死亡结果承担赔偿责任,颅脑损伤住院后肺动脉栓塞死亡医疗损害责任案,"China civil judgment, de-identified",Tort,Medical Malpractice,支持法院判决,metadata only; content appears only in excerpted sample rows
real_case_cn,RV053,DOC-010,CASE-010-I02,医疗费、死亡赔偿金、精神损害抚慰金及鉴定费分担等损失认定应如何评价,颅脑损伤住院后肺动脉栓塞死亡医疗损害责任案,"China civil judgment, de-identified",Tort,Medical Malpractice,反对法院判决,metadata only; content appears only in excerpted sample rows
real_case_cn,RV054,DOC-010,CASE-010-I02,医疗费、死亡赔偿金、精神损害抚慰金及鉴定费分担等损失认定应如何评价,颅脑损伤住院后肺动脉栓塞死亡医疗损害责任案,"China civil judgment, de-identified",Tort,Medical Malpractice,支持法院判决,metadata only; content appears only in excerpted sample rows
real_case_cn,RV055,DOC-011,CASE-011-I01,法院是否应支持继续办理产权转移登记,房屋买卖尾款与过户履行争议案,"China civil judgment, de-identified",Property,Real Estate Sale Contract,反对法院判决,metadata only; content appears only in excerpted sample rows
real_case_cn,RV056,DOC-011,CASE-011-I01,法院是否应支持继续办理产权转移登记,房屋买卖尾款与过户履行争议案,"China civil judgment, de-identified",Property,Real Estate Sale Contract,支持法院判决,metadata only; content appears only in excerpted sample rows
real_case_cn,RV057,DOC-011,CASE-011-I02,尾款 2 万元及双方违约金、律师费请求应如何处理,房屋买卖尾款与过户履行争议案,"China civil judgment, de-identified",Property,Real Estate Sale Contract,反对法院判决,metadata only; content appears only in excerpted sample rows
real_case_cn,RV058,DOC-011,CASE-011-I02,尾款 2 万元及双方违约金、律师费请求应如何处理,房屋买卖尾款与过户履行争议案,"China civil judgment, de-identified",Property,Real Estate Sale Contract,支持法院判决,metadata only; content appears only in excerpted sample rows
real_case_cn,RV059,DOC-012,CASE-012-I01,既有鉴定意见能否作为认定医疗过错与原因力的依据,蛛网膜下腔出血迟延诊疗与承继责任争议案,"China civil judgment, de-identified",Tort,Medical Malpractice,反对法院判决,metadata only; content appears only in excerpted sample rows
real_case_cn,RV060,DOC-012,CASE-012-I01,既有鉴定意见能否作为认定医疗过错与原因力的依据,蛛网膜下腔出血迟延诊疗与承继责任争议案,"China civil judgment, de-identified",Tort,Medical Malpractice,支持法院判决,metadata only; content appears only in excerpted sample rows
real_case_cn,RV061,DOC-012,CASE-012-I02,原接诊医院注销并归入他院后承继医院是否应承担赔偿责任,蛛网膜下腔出血迟延诊疗与承继责任争议案,"China civil judgment, de-identified",Tort,Medical Malpractice,反对法院判决,metadata only; content appears only in excerpted sample rows
real_case_cn,RV062,DOC-012,CASE-012-I02,原接诊医院注销并归入他院后承继医院是否应承担赔偿责任,蛛网膜下腔出血迟延诊疗与承继责任争议案,"China civil judgment, de-identified",Tort,Medical Malpractice,支持法院判决,metadata only; content appears only in excerpted sample rows
real_case_cn,RV063,DOC-012,CASE-012-I03,死亡赔偿金、被扶养人生活费、精神损害抚慰金及责任比例应如何评价,蛛网膜下腔出血迟延诊疗与承继责任争议案,"China civil judgment, de-identified",Tort,Medical Malpractice,反对法院判决,metadata only; content appears only in excerpted sample rows
real_case_cn,RV064,DOC-012,CASE-012-I03,死亡赔偿金、被扶养人生活费、精神损害抚慰金及责任比例应如何评价,蛛网膜下腔出血迟延诊疗与承继责任争议案,"China civil judgment, de-identified",Tort,Medical Malpractice,支持法院判决,metadata only; content appears only in excerpted sample rows
real_case_cn,RV065,DOC-013,CASE-013-I01,共同饮酒者在主观上是否存在侵权过失,共同饮酒后死亡侵权责任争议案,"China civil judgment, de-identified",Tort,Personal Injury,反对法院判决,metadata only; content appears only in excerpted sample rows
real_case_cn,RV066,DOC-013,CASE-013-I01,共同饮酒者在主观上是否存在侵权过失,共同饮酒后死亡侵权责任争议案,"China civil judgment, de-identified",Tort,Personal Injury,支持法院判决,metadata only; content appears only in excerpted sample rows
real_case_cn,RV067,DOC-013,CASE-013-I02,共同饮酒行为与死亡结果之间是否具有法律上的因果关系,共同饮酒后死亡侵权责任争议案,"China civil judgment, de-identified",Tort,Personal Injury,反对法院判决,metadata only; content appears only in excerpted sample rows
real_case_cn,RV068,DOC-013,CASE-013-I02,共同饮酒行为与死亡结果之间是否具有法律上的因果关系,共同饮酒后死亡侵权责任争议案,"China civil judgment, de-identified",Tort,Personal Injury,支持法院判决,metadata only; content appears only in excerpted sample rows
real_case_cn,RV069,DOC-014,CASE-014-I01,低血糖患者死亡结果与接诊医院诊疗行为之间是否存在因果关系并应承担赔偿责任,低血糖延误转诊医疗损害责任案,"China civil judgment, de-identified",Tort,Medical Malpractice,反对法院判决,metadata only; content appears only in excerpted sample rows
real_case_cn,RV070,DOC-014,CASE-014-I01,低血糖患者死亡结果与接诊医院诊疗行为之间是否存在因果关系并应承担赔偿责任,低血糖延误转诊医疗损害责任案,"China civil judgment, de-identified",Tort,Medical Malpractice,支持法院判决,metadata only; content appears only in excerpted sample rows
real_case_cn,RV071,DOC-014,CASE-014-I02,医疗费、精神损害抚慰金、鉴定费等赔偿项目认定是否妥当,低血糖延误转诊医疗损害责任案,"China civil judgment, de-identified",Tort,Medical Malpractice,反对法院判决,metadata only; content appears only in excerpted sample rows
real_case_cn,RV072,DOC-014,CASE-014-I02,医疗费、精神损害抚慰金、鉴定费等赔偿项目认定是否妥当,低血糖延误转诊医疗损害责任案,"China civil judgment, de-identified",Tort,Medical Malpractice,支持法院判决,metadata only; content appears only in excerpted sample rows
real_case_cn,RV073,DOC-015,CASE-015-I01,腹痛患者次日心源性猝死时医院是否应承担赔偿责任,腹痛就诊后心源性猝死医疗损害责任案,"China civil judgment, de-identified",Tort,Medical Malpractice,反对法院判决,metadata only; content appears only in excerpted sample rows
real_case_cn,RV074,DOC-015,CASE-015-I01,腹痛患者次日心源性猝死时医院是否应承担赔偿责任,腹痛就诊后心源性猝死医疗损害责任案,"China civil judgment, de-identified",Tort,Medical Malpractice,支持法院判决,metadata only; content appears only in excerpted sample rows
real_case_cn,RV075,DOC-015,CASE-015-I02,被扶养人生活费、精神损害抚慰金等赔偿项目是否认定适当,腹痛就诊后心源性猝死医疗损害责任案,"China civil judgment, de-identified",Tort,Medical Malpractice,反对法院判决,metadata only; content appears only in excerpted sample rows
real_case_cn,RV076,DOC-015,CASE-015-I02,被扶养人生活费、精神损害抚慰金等赔偿项目是否认定适当,腹痛就诊后心源性猝死医疗损害责任案,"China civil judgment, de-identified",Tort,Medical Malpractice,支持法院判决,metadata only; content appears only in excerpted sample rows
